surah,ayah,latin_iast,latin_ascii
7,132,"āra tārā valala, ‘tumi āmāderake yādu karāra janya ye kona nidarśana āmādera kāche niẏe āsa nā kena āmarā to tomāra prati īmāna ānava nā.’","ara tara valala, ‘tumi amaderake yadu karara janya ye kona nidarsana amadera kache niye asa na kena amara to tomara prati imana anava na.’"
7,133,"sutarāṃ āmi tādera viruddhe vistārita nidarśanāvalī hisāve pāṭhālāma tuphāna, paṅgapāla, ukuna, vyāṅa o rakta. tāra pareo tārā ahaṅkāra karala. āra tārā chila eka aparādhī kaoma.","sutaram ami tadera viruddhe vistarita nidarsanavali hisave pathalama tuphana, pangapala, ukuna, vyana o rakta. tara pareo tara ahankara karala. ara tara chila eka aparadhi kaoma."
7,134,"āra yakhana tādera upara āyāva patita hala takhana tārā valala, ‘he mūsā āmādera janya tumi tomāra ravera kāche duā kara tini ye oẏādā tomāra sāthe karechena se anuyāẏī. yadi tumi āmādera upara theke āyāva sariẏe dāo tāhale avaśyai āmarā tomāra prati īmāna ānava evaṃ avaśyai tomāra sāthe vanī isarāīlake pāṭhiẏe deva.’","ara yakhana tadera upara ayava patita hala takhana tara valala, ‘he musa amadera janya tumi tomara ravera kache dua kara tini ye oyada tomara sathe karechena se anuyayi. yadi tumi amadera upara theke ayava sariye dao tahale avasyai amara tomara prati imana anava evam avasyai tomara sathe vani isarailake pathiye deva.’"
7,135,"ataḥpara yakhanai āmi tādera theke āyāva sariẏe nitāma kichu kālera janya yā tādera janya nirdhārita chila, takhanai tārā aṅgīkāra bhaṅga karata.","atahpara yakhanai ami tadera theke ayava sariye nitama kichu kalera janya ya tadera janya nirdharita chila, takhanai tara angikara bhanga karata."
7,136,"ataḥpara āmi tādera theke pratiśodha nilāma, phale tāderake samudre ḍuviẏe dilāma. kāraṇa tārā āmāra āẏātasamūhake asvīkāra kareche evaṃ e samparke tārā chila gāphela .","atahpara ami tadera theke pratisodha nilama, phale taderake samudre duviye dilama. karana tara amara ayatasamuhake asvikara kareche evam e samparke tara chila gaphela ."
7,137,"āra ye jātike durvala mane karā hata āmi tāderake yamīnera pūrva o tāra paścimera uttarādhikārī vānālāma, yekhāne āmi varakata diẏechi evaṃ vanī isarāīlera upara tomāra ravera uttama vāṇī paripūrṇa hala. kāraṇa tārā dhairya dhāraṇa kareche. āra dhvaṃsa kare dilāma yā kichu tairi karechila phira‘āuna o tāra kaoma evaṃ tārā yā nirmāṇa karechila.","ara ye jatike durvala mane kara hata ami taderake yaminera purva o tara pascimera uttaradhikari vanalama, yekhane ami varakata diyechi evam vani isarailera upara tomara ravera uttama vani paripurna hala. karana tara dhairya dharana kareche. ara dhvamsa kare dilama ya kichu tairi karechila phira‘auna o tara kaoma evam tara ya nirmana karechila."
7,138,"āra vanī isarāīlake āmi samudra pāra kariẏe dilāma. ataḥpara tārā āsala emana eka kaomera kāche yārā nijadera mūrtigulora pūjāẏa rata chila. tārā valala, ‘he mūsā, tādera yemana upāsya āche āmādera janya temani upāsya nirdhāraṇa kare dāo. se valala, ‘niścaẏa tomarā emana eka kaoma yārā mūrkha’.","ara vani isarailake ami samudra para kariye dilama. atahpara tara asala emana eka kaomera kache yara nijadera murtigulora pujaya rata chila. tara valala, ‘he musa, tadera yemana upasya ache amadera janya temani upasya nirdharana kare dao. se valala, ‘niscaya tomara emana eka kaoma yara murkha’."
7,139,"niścaẏa erā yāte āche, tā dhvaṃsaśīla evaṃ tārā yā karata tā vātila.","niscaya era yate ache, ta dhvamsasila evam tara ya karata ta vatila."
7,140,"se valala, ‘āllāha chār̤ā āmi ki tomādera janya anya ilāha sandhāna karava athaca tini tomāderake sakala sṛṣṭira upara śreṣṭhatva diẏechena?’","se valala, ‘allaha chara ami ki tomadera janya anya ilaha sandhana karava athaca tini tomaderake sakala srstira upara sresthatva diyechenay’"
7,141,"āra smaraṇa kara, yakhana āmi phira‘āunera lokadera theke tomāderake rakṣā karalāma, yārā tomādera nikṛṣṭa śāsti dita. yārā tomādera cheledera hatyā karata evaṃ nārīdera jīvita rākhata. ete chila tomādera ravera pakṣa theke eka mahāparīkṣā.","ara smarana kara, yakhana ami phira‘aunera lokadera theke tomaderake raksa karalama, yara tomadera nikrsta sasti dita. yara tomadera cheledera hatya karata evam naridera jivita rakhata. ete chila tomadera ravera paksa theke eka mahapariksa."
7,142,"āra smaraṇa kara, ‘āmi mūsāke triśa rātera oẏādā diẏechilāma evaṃ āro daśa dvārā tā pūrṇa karechilāma. sutarāṃ tāra ravera nirdhārita meẏāda cali¬śa rāta pūrṇa hala evaṃ mūsā tāra bhāi hārūnake valala, ‘āmāra kaomera madhye tumi āmāra pratinidhitva kara, saṃśodhana kara evaṃ phāsādakārīdera patha anusaraṇa karo nā’.","ara smarana kara, ‘ami musake trisa ratera oyada diyechilama evam aro dasa dvara ta purna karechilama. sutaram tara ravera nirdharita meyada cali¬sa rata purna hala evam musa tara bhai harunake valala, ‘amara kaomera madhye tumi amara pratinidhitva kara, samsodhana kara evam phasadakaridera patha anusarana karo na’."
7,143,"āra yakhana āmāra nirdhārita samaẏe mūsā ese gela evaṃ tāra rava tāra sāthe kathā valalena. se valala, ‘he āmāra rava, āpani āmāke dekhā dina, āmi āpanāke dekhava.’ tini valalena, tumi āmāke kakhano dekhave nā. varaṃ tumi pāhār̤era dike tākāo, ataḥpara tā yadi nija sthāne sthira thāke tave tumi acirei āmāke dekhave. ataḥpara yakhana tāra rava pāhār̤era upara nūra prakāśa karalena takhana tā tāke cūrṇa kare dila evaṃ mūsā vehu~śa haẏe par̤e gela. ataḥpara yakhana tāra hu~śa āsala takhana se valala, ‘āpani pavitra mahāna, āmi āpanāra nikaṭa tāovā karalāma evaṃ āmi muminadera madhye prathama.’","ara yakhana amara nirdharita samaye musa ese gela evam tara rava tara sathe katha valalena. se valala, ‘he amara rava, apani amake dekha dina, ami apanake dekhava.’ tini valalena, tumi amake kakhano dekhave na. varam tumi paharera dike takao, atahpara ta yadi nija sthane sthira thake tave tumi acirei amake dekhave. atahpara yakhana tara rava paharera upara nura prakasa karalena takhana ta take curna kare dila evam musa vehu~sa haye pare gela. atahpara yakhana tara hu~sa asala takhana se valala, ‘apani pavitra mahana, ami apanara nikata taova karalama evam ami muminadera madhye prathama.’"
7,144,"tini valalena, ‘he mūsā, āmi āmāra risālāta o vākyālāpa dvārā tomāke mānuṣera upara veche niẏechi. sutarāṃ yā kichu āmi tomāke pradāna karalāma tā grahaṇa kara evaṃ śokara ādāẏakārīdera antarbhukta hao.’","tini valalena, ‘he musa, ami amara risalata o vakyalapa dvara tomake manusera upara veche niyechi. sutaram ya kichu ami tomake pradana karalama ta grahana kara evam sokara adayakaridera antarbhukta hao.’"
7,145,"āra āmi tāra janya phalakasamūhe likhe diẏechi pratyeka viṣaẏera upadeśa evaṃ pratyeka viṣaẏera vistārita vyākhyā. sutarāṃ tā śakta kare dhara evaṃ tomāra kaomake nirdeśa dāo, yena tārā grahaṇa kare era uttama viṣaẏagulo. āmi acirei tomāderake dekhāva phāsikadera āvāsa.","ara ami tara janya phalakasamuhe likhe diyechi pratyeka visayera upadesa evam pratyeka visayera vistarita vyakhya. sutaram ta sakta kare dhara evam tomara kaomake nirdesa dao, yena tara grahana kare era uttama visayagulo. ami acirei tomaderake dekhava phasikadera avasa."
7,146,"yārā anyāẏabhāve yamīne ahaṅkāra kare āmāra āẏātasamūha theke tāderake āmi avaśyai phiriẏe rākhava. āra tārā sakala āẏāta dekhaleo tāte īmāna ānave nā evaṃ tārā saṭhika patha dekhaleo tāke patha hisāve grahaṇa karave nā. āra tārā bhrānta patha dekhale tā patha hisāve grahaṇa karave. eṭā e janya ye, tārā āmāra āẏātasamūhake asvīkāra kareche evaṃ se samparke tārā chila gāphela.","yara anyayabhave yamine ahankara kare amara ayatasamuha theke taderake ami avasyai phiriye rakhava. ara tara sakala ayata dekhaleo tate imana anave na evam tara sathika patha dekhaleo take patha hisave grahana karave na. ara tara bhranta patha dekhale ta patha hisave grahana karave. eta e janya ye, tara amara ayatasamuhake asvikara kareche evam se samparke tara chila gaphela."
7,147,āra yārā āmāra āẏātasamūha o ākhirātera sākṣātake asvīkāra kareche tādera karmasamūha vinaṣṭa haẏe geche. tārā yā kare tadanuyāẏī tādera pratidāna deẏā have.,ara yara amara ayatasamuha o akhiratera saksatake asvikara kareche tadera karmasamuha vinasta haye geche. tara ya kare tadanuyayi tadera pratidana deya have.
7,148,"āra mūsāra kaoma tāra (vera haoẏāra) pare tādera alaṃkārādi diẏe vāniẏe nila ekaṭi go vāchura- deha, tāra chila garura āoẏāya. tārā ki dekhala nā ye, eṭā to tādera sāthe kathā vale nā evaṃ tādera patha dekhāẏa nā? tārā tāke grahaṇa karala evaṃ tārā chila yālima.","ara musara kaoma tara (vera haoyara) pare tadera alamkaradi diye vaniye nila ekati go vachura- deha, tara chila garura aoyaya. tara ki dekhala na ye, eta to tadera sathe katha vale na evam tadera patha dekhaya nay tara take grahana karala evam tara chila yalima."
7,149,"āra yakhana tārā anutapta hala evaṃ dekhala ye, tārā to pathabhraṣṭa haẏeche, takhana tārā valala, ‘yadi āmādera rava āmādera prati rahama nā karena evaṃ āmāderake kṣamā nā karena tave avaśyai āmarā kṣatigrastadera antarbhukta hava’.","ara yakhana tara anutapta hala evam dekhala ye, tara to pathabhrasta hayeche, takhana tara valala, ‘yadi amadera rava amadera prati rahama na karena evam amaderake ksama na karena tave avasyai amara ksatigrastadera antarbhukta hava’."
7,150,"āra mūsā yakhana nija kaomera kāche phire āsala rāgānvita vikṣuddha avasthāẏa, takhana valala, ‘āmāra pare tomarā āmāra kata khārāpa pratinidhitva karecha! tomādera ravera nirdeśera pūrve tomarā tār̤āhur̤ā karale?’ āra se phalakagulo phele dila evaṃ svīẏa bhāiẏera māthā dhare nijera dike ṭene ānate lāgala. se valala, ‘he āmāra māẏera putra, e jāti āmāke durvala mane kareche evaṃ āmāke hatyā karate udyata haẏeche, tāi tumi āmāra vyāpāre śatruderake ānandita karo nā evaṃ āmāke yālima kaomera antarbhukta karo nā.","ara musa yakhana nija kaomera kache phire asala raganvita viksuddha avasthaya, takhana valala, ‘amara pare tomara amara kata kharapa pratinidhitva karecha! tomadera ravera nirdesera purve tomara tarahura karaley’ ara se phalakagulo phele dila evam sviya bhaiyera matha dhare nijera dike tene anate lagala. se valala, ‘he amara mayera putra, e jati amake durvala mane kareche evam amake hatya karate udyata hayeche, tai tumi amara vyapare satruderake anandita karo na evam amake yalima kaomera antarbhukta karo na."
7,151,"se valala, ‘āmāra rava, kṣamā karuna āmāke o āmāra bhāike evaṃ āpanāra rahamate āmādera praveśa karāna. āra āpanii rahamakārīdera madhye śreṣṭha.","se valala, ‘amara rava, ksama karuna amake o amara bhaike evam apanara rahamate amadera pravesa karana. ara apanii rahamakaridera madhye srestha."
7,152,"niścaẏa yārā go vāchurake (upāsya hisāve) grahaṇa kareche, duniẏāra jīvane tāderake ākrānta karave tādera ravera pakṣa theke gayava o lāñchanā. āra ebhāve āmi mithyā raṭanākārīdera pratiphala dei.","niscaya yara go vachurake (upasya hisave) grahana kareche, duniyara jivane taderake akranta karave tadera ravera paksa theke gayava o lanchana. ara ebhave ami mithya ratanakaridera pratiphala dei."
7,153,"āra yārā khārāpa kāja karala, tārapara tāovā karala evaṃ īmāna ānala, niścaẏa tomāra rava eraparao kṣamāśīla, parama daẏālu.","ara yara kharapa kaja karala, tarapara taova karala evam imana anala, niscaya tomara rava eraparao ksamasila, parama dayalu."
7,154,"āra yakhana mūsāra krodha theme gela takhana se phalakagulo tule nila. tāra lekhāte chila hidāẏāta o rahamata, tādera janya yārā nijadera ravakei bhaẏa kare.","ara yakhana musara krodha theme gela takhana se phalakagulo tule nila. tara lekhate chila hidayata o rahamata, tadera janya yara nijadera ravakei bhaya kare."
7,155,"āra mūsā nija kaoma theke sattara jana lokake āmāra nirdhārita sthānera janya nirvācana karala. ataḥpara yakhana bhūmikampa tāderake pākar̤āo karala takhana se valala, ‘he āmāra rava, āpani cāile itaḥpūrve edera dhvaṃsa karate pāratena evaṃ āmākeo. āmādera madhye nirvodharā yā kareche tāra kāraṇe ki āmāderake dhvaṃsa karavena? eṭāto āpanāra parīkṣā chār̤ā kichu nā. era mādhyame yāke cāna āpani pathabhraṣṭa karena evaṃ yāke cāna hidāẏāta dāna karena. āpani āmādera abhibhāvaka. sutarāṃ āmādera kṣamā kare dina evaṃ āpani uttama kṣamāśīla.","ara musa nija kaoma theke sattara jana lokake amara nirdharita sthanera janya nirvacana karala. atahpara yakhana bhumikampa taderake pakarao karala takhana se valala, ‘he amara rava, apani caile itahpurve edera dhvamsa karate paratena evam amakeo. amadera madhye nirvodhara ya kareche tara karane ki amaderake dhvamsa karavenay etato apanara pariksa chara kichu na. era madhyame yake cana apani pathabhrasta karena evam yake cana hidayata dana karena. apani amadera abhibhavaka. sutaram amadera ksama kare dina evam apani uttama ksamasila."
7,156,"āra āmādera janya e duniẏāte o ākhirāte kalyāṇa likhe dina. niścaẏa āmarā āpanāra dike pratyāvartana karechi.’ tini valalena, ‘āmi yāke cāi tāke āmāra āyāva dei. āra āmāra rahamata sava vastuke parivyāpta kareche. sutarāṃ āmi tā likhe deva tādera janya yārā tākaoẏā avalamvana kare evaṃ yākāta pradāna kare. āra yārā āmāra āẏātasamūhera prati īmāna āne.","ara amadera janya e duniyate o akhirate kalyana likhe dina. niscaya amara apanara dike pratyavartana karechi.’ tini valalena, ‘ami yake cai take amara ayava dei. ara amara rahamata sava vastuke parivyapta kareche. sutaram ami ta likhe deva tadera janya yara takaoya avalamvana kare evam yakata pradana kare. ara yara amara ayatasamuhera prati imana ane."
7,157,"yārā anusaraṇa kare rāsūlera, ye ummī navī; yāra guṇāvalī tārā nijadera kāche tāorāta o iñjile likhita pāẏa, ye tāderake sat kājera ādeśa deẏa o vāraṇa kare asat kāja theke evaṃ tādera janya pavitra vastu hālāla kare āra apavitra vastu hārāma kare. āra tādera theke vojhā o śṛṃkhala- yā tādera upare chila- apasāraṇa kare. sutarāṃ yārā tāra prati īmāna āne, tāke sammāna kare, tāke sāhāyya kare evaṃ tāra sāthe ye nūra nāyila karā haẏeche tā anusaraṇa kare tārāi saphalakāma.","yara anusarana kare rasulera, ye ummi navi; yara gunavali tara nijadera kache taorata o injile likhita paya, ye taderake sat kajera adesa deya o varana kare asat kaja theke evam tadera janya pavitra vastu halala kare ara apavitra vastu harama kare. ara tadera theke vojha o srmkhala- ya tadera upare chila- apasarana kare. sutaram yara tara prati imana ane, take sammana kare, take sahayya kare evam tara sathe ye nura nayila kara hayeche ta anusarana kare tarai saphalakama."
7,158,"vala, ‘he mānuṣa, āmi tomādera savāra prati āllāhara rāsūla, yāra raẏeche āsamānasamūha o yamīnera rājatva. tini chār̤ā kona (satya) ilāha nei. tini jīvana dāna karena o mṛtyu dena. sutarāṃ tomarā āllāhara prati īmāna āna o tā~ra prerita ummī navīra prati, ye āllāha o tā~ra vāṇīsamūhera prati īmāna rākhe. āra tomarā tāra anusaraṇa kara, āśā karā yāẏa, tomarā hidāẏāta lābha karave.","vala, ‘he manusa, ami tomadera savara prati allahara rasula, yara rayeche asamanasamuha o yaminera rajatva. tini chara kona (satya) ilaha nei. tini jivana dana karena o mrtyu dena. sutaram tomara allahara prati imana ana o ta~ra prerita ummi navira prati, ye allaha o ta~ra vanisamuhera prati imana rakhe. ara tomara tara anusarana kara, asa kara yaya, tomara hidayata labha karave."
